8782,979801,2
8782,1058417,5
8782,1356838,2
8782,525905,4
8782,2281546,4
8782,39385,3
8782,731442,5
8782,94323,3
8782,1277193,4
8782,1228858,3
8782,2351636,3
8782,1335036,5
8782,1965996,3
8782,1829887,3
8782,2335932,3
8782,1912354,5
8782,47825,4
8782,1641951,4
8782,45191,3
8782,1731797,2
8782,1405040,2
8782,77509,3
8782,1298823,3
8782,2163169,4
8782,1211567,4
8782,867624,2
8782,1666693,1
8782,1460846,5
8782,344726,5
8782,119790,2
8782,1036184,5
8782,2160829,4
8782,1670187,4
8782,553998,3
8782,1739532,5
8782,2582425,1
8782,2041188,5
8782,878267,5
8782,1675215,1
8782,258370,5
8782,684648,3
8782,1194458,2
8782,1316136,4
8782,1384773,1
8782,2438890,4
8782,1665012,4
8782,2450405,1
8782,409051,2
8782,24313,2
8782,2242468,1
8782,71114,4
8782,175095,3
8782,629443,4
8782,417377,2
8782,402825,2
8782,2096807,1
8782,80058,2
8782,534842,1
8782,881790,4
8782,1862086,3
8782,1546543,3
8782,337806,2
8782,130350,3
8782,543120,5
8782,2438421,3
8782,826559,5
8782,543636,3
8782,2584725,4
8782,1955915,4
8782,609280,3
8782,2504966,2
8782,2253018,5
8782,1827694,2
8782,218221,3
8782,964170,5
8782,1980862,3
8782,839645,3
8782,1722413,2
8782,1525014,3
8782,625026,3
8782,2049177,5
8782,488265,2
8782,1361621,5
8782,2579003,1
8782,1748093,2
8782,1947303,4
8782,345287,2
8782,2006140,1
8782,1268053,2
8782,2187678,5
8782,1040123,3
8782,925469,4
8782,932828,4
8782,1417181,3
8782,1483111,2
8782,2197589,2
8782,351908,4
8782,1183497,4
8782,2174090,5
8782,1828222,5
8782,2348123,1
8782,1284316,4
8782,718566,1
8782,31510,2
8782,1965625,1
8782,1074345,1
8782,124005,4
8782,1328361,3
8782,520140,2
8782,1398107,4
8782,2064856,2
8782,2586498,3
8782,311352,4
8782,2614758,1
8782,2004461,1
8782,111084,1
8782,46222,2
8782,225448,4
8782,1607194,3
8782,2468599,1
8782,983743,2
8782,1621025,4
8782,1006073,1
8782,1967479,4
8782,732146,2
8782,1222252,3
8782,1772658,3
8782,833839,5
8782,2258802,2
8782,1182931,5
8782,10202,3
8782,933085,3
8782,508609,3
8782,1317468,3
8782,1473833,4
8782,480475,3
8782,1732721,2
8782,626115,2
8782,1790689,4
8782,1250087,3
8782,2043979,5
8782,1118169,3
8782,1489967,4
8782,189168,4
8782,814660,1
8782,1360388,5
8782,922289,3
8782,1207144,1
8782,126037,5
8782,1628305,1
8782,380693,3
8782,1445508,1
8782,174167,5
8782,1820160,1
8782,292880,2
8782,2387445,4
8782,2597834,3
8782,11734,1
8782,1593392,5
8782,225497,5
8782,2492925,3
8782,352948,4
8782,1094127,5
8782,1533820,2
8782,1736918,4
8782,816361,4
8782,936533,3
8782,2485887,5
8782,792128,4
8782,652354,3
8782,1273575,1
8782,2626689,2
8782,1598871,4
8782,385743,3
8782,1069834,4
8782,1732379,5
8782,2468532,3
8782,2196048,3
8782,382138,4
8782,428262,5
8782,577747,5
8782,960627,5
8782,1540571,5
8782,1552475,3
8782,1810093,3
8782,658361,3
8782,1469211,2
8782,123131,3
8782,1665029,1
8782,871900,5
8782,983896,2
8782,2294346,5
8782,470582,2
8782,1883924,5
8782,535489,5
8782,2537473,4
8782,1043718,4
8782,702883,3
8782,971718,1
8782,227424,2
8782,963009,1
8782,2370957,3
8782,1934023,4
8782,2511466,3
8782,311611,3
8782,2459246,5
8782,193054,3
8782,1264449,1
8782,1053731,5
8782,2614424,1
8782,930095,5
8782,2239828,5
8782,1960504,4
8782,1082591,5
8782,994384,3
8782,797245,3
8782,1831265,4
8782,2056323,4
8782,1804978,4
8782,126347,2
8782,2448505,1
8782,850523,3
8782,466250,2
8782,1487737,4
8782,1921279,2
8782,2584341,2
8782,1709555,1
8782,220695,1
8782,2504578,5
8782,1567745,5
8782,877630,4
8782,2215053,2
8782,157213,2
8782,2004980,4
8782,625212,3
8782,2380838,4
8782,1082078,5
8782,2246677,2
8782,1492203,3
8782,565710,3
8782,1041413,3
8782,2646468,5
8782,846595,5
8782,2697,3
8782,1626634,3
8782,776127,4
8782,1612479,4
8782,2109362,5
8782,327002,1
8782,1380592,2
8782,894614,3
8782,1171708,5
8782,115097,3
8782,1236995,2
8782,2014801,5
8782,865640,4
8782,161748,4
8782,2443405,3
8782,2118893,2
8782,1971270,1
8782,1261785,5
8782,2595678,3
8782,2430193,1
8782,1919690,4
8782,191215,4
8782,1871501,1
8782,2625150,5
8782,1050742,4
8782,2382913,5
8782,2403642,4
8782,2278112,3
8782,757753,5
8782,2218637,2
8782,1945595,3
8782,818784,4
8782,988963,4
8782,2232626,3
8782,2156505,3
8782,1282424,5
8782,761364,4
8782,1008445,3
8782,978137,4
8782,1967445,2
8782,2617594,4
8782,1252832,2
8782,2363301,3
8782,1310472,1
8782,1591986,1
8782,2402955,2
8782,1649981,2
8782,2195240,3
8782,171096,3
8782,1002234,5
8782,1614845,3
8782,2281042,4
8782,1210516,5
8782,2468330,5
8782,2383502,4
8782,1673265,4
8782,2442336,3
8782,1727961,4
8782,1258025,5
8782,1208129,1
8782,1979058,4
8782,1058556,5
8782,1699830,2
8782,2269840,2
8782,2444333,1
8782,2330911,2
8782,1138731,4
8782,1211062,1
8782,1926685,3
8782,2363586,1
8782,850715,5
8782,1600306,4
8782,1601861,5
8782,809197,3
8782,1934560,4
8782,1347022,1
8782,2032291,5
8782,1678880,1
8782,90940,2
8782,69732,4
8782,2364408,2
8782,2576036,3
8782,643164,4
8782,2080735,5
8782,1764604,5
8782,400554,5
8782,1729138,3
8782,770268,4
8782,1261544,5
8782,1948153,1
8782,2163994,5
8782,714890,2
8782,572685,2
8782,15737,4
8782,481948,3
8782,694704,4
8782,676190,4
8782,2272471,4
8782,2034187,4
8782,1332626,2
8782,393302,5
8782,1284697,2
8782,2072751,5
8782,1963228,3
8782,1785548,5
8782,2633357,2
8782,1577362,3
8782,1789985,4
8782,886553,2
8782,1044317,5
8782,1251661,2
8782,2203792,5
8782,2553296,1
8782,119241,1
8782,1420739,3
8782,1109221,1
8782,1398924,3
8782,1140991,1
8782,1838791,5
8782,1460428,1
8782,772996,5
8782,271018,4
8782,435763,3
8782,2151011,2
8783,2316067,3
8783,70356,2
8783,574388,2
8783,413883,1
8783,2525421,3
8783,2528301,1
8783,2151228,4
8783,884203,4
8783,2362418,2
8783,1806750,4
8783,1664010,3
8783,610078,3
8783,657805,3
8783,527121,1
8783,2315490,3
8783,2527951,2
8802,970031,1
8802,364540,4
8802,1862472,4
8802,1763333,2
8802,457527,4
8802,217305,3
8802,1077156,2
8802,2402249,1
8802,1066892,4
8802,706338,5
8802,2120218,3
8802,1182666,3
8802,1442426,3
8802,624038,2
8802,1311952,5
8802,491448,2
8802,2273640,1
8802,1568001,3
8802,1941244,4
8802,75640,3
8802,536910,1
8802,2453081,2
8802,1123981,1
8802,2020678,2
8802,826195,1
8802,2118461,3
8802,141794,5
8802,1029218,5
8802,1951097,3
8802,20461,3
8803,1212306,3
8803,2445646,3
8803,139053,5
8803,1224344,2
8803,1744889,4
8803,209202,4
8803,2031561,4
8803,379558,3
8803,2093097,4
8803,2502462,3
8803,1242432,5
8803,2271228,4
8803,1907667,3
8803,66358,4
8803,1302277,2
8803,408856,1
8803,1164637,4
8803,578019,4
8803,1031409,5
8803,944189,4
8803,1697473,3
8803,574843,4
8803,1242757,3
8803,769,4
8803,307053,3
8803,2604511,5
8803,1062492,4
8803,1170756,3
8803,475662,3
8803,1669754,4
8803,1628556,3
8803,1413196,4
8803,1458948,3
8803,2618501,4
8803,2482518,4
8803,2264457,3
8803,1688444,1
8803,2292389,2
8803,1898729,2
8803,1560649,3
8803,2100975,5
8803,1389426,3
8803,2311816,4
8803,1517435,5
8803,32679,3
8803,2050555,5
8803,1794366,3
8803,2312349,3
8803,2020735,1
8803,827478,2
8803,1891070,3
8803,343317,3
8803,102933,5
8803,2504741,3
8803,1279011,3
8803,1264359,4
8803,1977959,4
8803,1555742,3
8803,1978576,5
8803,2068688,4
8803,452192,4
8803,2025375,4
8803,2344186,5
8803,360830,2
8803,535268,4
8803,794275,3
8803,2413942,5
8803,1450447,3
8803,257592,3
8803,475351,2
8803,740724,2
8803,406121,3
8803,152285,3
8803,1440095,5
8803,1998055,3
8803,178562,1
8803,945599,1
8803,212806,5
8803,1243789,2
8803,2294267,3
8803,1143216,4
8803,1530459,4
8803,205094,5
8803,2442878,3
8803,89266,2
8803,1167579,5
8803,1690176,1
8803,796367,3
