4043,1471102,3
4043,880271,4
4043,2366240,3
4043,1828844,3
4043,2538093,4
4043,40154,2
4043,1374029,5
4043,647317,4
4043,2509687,2
4043,1832423,4
4043,291023,4
4043,2491732,5
4043,494389,5
4043,813041,5
4043,1664712,3
4043,218194,2
4043,2411804,5
4043,1863664,4
4043,393419,5
4043,1075294,4
4043,1032187,3
4043,2242472,4
4043,556384,4
4043,1901563,3
4043,1184470,5
4043,1215381,4
4043,1619536,3
4043,1216326,5
4043,2330402,4
4043,907643,4
4043,2499000,5
4043,2550406,2
4043,1224064,3
4043,1143510,5
4043,115531,3
4043,730752,4
4043,1859109,3
4043,476017,3
4043,1039536,3
4043,2633019,3
4043,2434187,3
4043,1271599,5
4043,1538355,2
4043,155641,4
4043,2327431,3
4043,2173593,3
4043,1707541,4
4043,859416,2
4043,747566,4
4043,1500981,4
4043,256278,2
4043,2630493,3
4043,195107,5
4043,1636572,2
4043,1034712,4
4043,2354608,5
4043,2634298,3
4043,448584,1
4043,180103,2
4043,2535663,2
4043,1958504,4
4043,164861,3
4043,669296,4
4043,390289,4
4043,632944,4
4043,1876175,3
4043,717235,4
4043,795578,4
4043,1323395,3
4043,2329139,2
4043,2107487,2
4043,1315489,4
4043,2292511,3
4043,1744417,3
4043,2324270,3
4043,1570080,4
4043,460660,4
4043,1165740,4
4043,1912578,4
4043,108779,4
4043,1145543,3
4043,101749,4
4043,669622,5
4043,1471593,3
4043,2407292,4
4043,1421736,3
4043,718565,4
4043,1309738,1
4043,2181854,2
4043,2470712,3
4043,1893669,2
4043,2308023,4
4043,2246531,1
4043,788508,3
4043,98655,4
4043,2142014,3
4043,1200425,3
4043,168861,3
4043,2514776,4
4043,1453025,1
4043,2484672,4
4043,1066090,4
4043,1006841,3
4043,760390,5
4043,2211675,3
4043,1401872,2
4043,1145740,5
4043,42598,4
4043,1872670,3
4043,1702297,3
4043,655111,2
4043,2478700,5
4043,1909371,3
4043,1140990,5
4043,1972582,5
4043,1451106,3
4043,2603460,4
4043,111343,3
4043,2246888,4
4043,1755559,4
4043,1466382,4
4043,1166644,5
4043,373375,5
4043,1003099,5
4043,1759882,3
4043,328642,3
4043,2128882,3
4043,91842,3
4043,1452396,5
4043,2236474,4
4043,1476342,4
4043,1436463,4
4043,2548609,3
4043,16479,5
4043,2083066,4
4043,1700597,4
4043,334016,5
4043,1044015,3
4043,363578,4
4043,285177,3
4043,513953,2
4043,2249361,5
4043,1986896,5
4043,1829409,4
4043,2257323,3
4043,1502743,4
4043,1814991,3
4043,2110982,3
4043,2509191,4
4043,1632078,3
4043,788618,4
4043,1431130,1
4043,1450338,4
4043,1005452,4
4043,29933,4
4043,1455037,3
4043,1217025,2
4043,187185,3
4043,1554655,3
4043,1321199,3
4043,1561702,5
4043,2097064,3
4043,361550,4
4043,2548362,3
4043,24726,5
4043,540193,2
4043,1754896,3
4043,1971788,4
4043,986378,4
4043,182567,3
4043,1360405,4
4043,824459,3
4043,2240688,4
4043,2542664,3
4043,1606092,4
4043,35836,3
4043,256908,5
4043,1810261,3
4043,2503639,3
4043,1623286,5
4043,2497226,5
4043,1385257,4
4043,2566430,2
4043,1724551,4
4043,1657195,5
4043,1645186,5
4043,1679136,3
4043,2162095,4
4043,677116,5
4043,165730,4
4043,1029508,5
4043,494440,5
4043,107026,3
4043,320187,4
4043,2003635,1
4043,1589620,5
4043,1246157,4
4043,1345959,4
4043,1620903,4
4043,2533873,4
4043,2534427,5
4043,1692422,3
4043,1976322,4
4043,2454245,3
4043,886917,4
4043,1832243,5
4043,634268,4
4043,2172404,4
4043,746971,3
4043,391426,3
4043,777347,5
4043,286326,2
4043,1543393,1
4043,2219361,4
4043,422605,4
4043,1983562,2
4043,1181649,3
4043,43080,5
4043,2212698,2
4043,1578729,2
4043,701495,5
4043,2578732,4
4043,378612,3
4043,2448051,4
4043,1192239,3
4043,459719,5
4043,633861,3
4043,1784648,3
4043,2159942,4
4043,1831361,5
4043,428641,4
4043,1448252,5
4043,7877,4
4043,600601,5
4043,1031218,4
4043,1632462,3
4043,1560533,3
4043,283493,3
4043,1187195,5
4043,1013742,3
4043,649388,5
4043,1683813,3
4043,60293,4
4043,741312,3
4043,1257117,3
4043,1453939,4
4043,772381,2
4043,168379,3
4043,433530,3
4043,1166271,5
4043,1668813,5
4043,2629812,4
4043,139263,3
4043,1683266,1
4043,29825,4
4043,2064435,3
4043,2395525,3
4043,942979,4
4043,1972419,5
4043,535720,3
4043,6666,3
4043,562894,4
4043,99473,5
4043,1729721,2
4043,1162034,2
4043,657805,4
4043,1656512,2
4043,2482555,4
4043,312621,3
4043,2588133,3
4043,1650616,3
4043,1426049,3
4043,439066,3
4043,1494790,2
4043,924393,4
4043,1382872,3
4043,50874,4
4043,2082447,2
4043,2638005,5
4043,2341276,4
4043,1037495,5
4043,1363618,3
4043,1817279,3
4043,2371531,5
4043,358984,4
4043,2572810,3
4043,741089,3
4043,1438566,3
4043,1358142,3
4043,973405,2
4043,1284723,3
4043,1569767,2
4043,34910,2
4043,1822451,4
4043,2587646,3
4043,1026814,4
4043,1730732,4
4043,1026926,5
4043,1828296,5
4043,2063853,4
4043,760643,3
4043,2063452,5
4043,868696,4
4043,1035298,4
4043,102552,2
4043,1797565,2
4043,983069,4
4043,2397444,2
4043,1027507,4
4043,1397016,4
4043,276784,4
4043,829554,4
4043,2322742,5
4043,1544885,2
4043,1545049,2
4043,2615152,4
4043,2391157,4
4043,832203,4
4043,1135264,4
4043,2018759,4
4043,2450283,3
4043,44713,4
4043,427186,4
4043,978403,4
4043,2092244,2
4043,1709353,4
4043,1068114,2
4043,521000,2
4043,1626,3
4043,276994,4
4043,1726226,5
4043,530000,1
4043,183213,4
4043,879913,4
4043,1485959,5
4043,53719,4
4043,2471978,3
4043,2428018,2
4043,856131,5
4043,2490222,4
4043,1104846,3
4043,2014423,5
4043,1582427,4
4043,263571,4
4043,2043184,4
4043,397036,3
4043,335103,4
4043,1887749,3
4043,858730,3
4043,1434734,4
4043,834407,3
4043,1620319,3
4043,1521233,4
4043,2549763,2
4043,2620595,3
4043,1120906,4
4043,293502,3
4043,2509533,5
4043,379839,4
4043,319818,5
4043,1008288,3
4043,910117,3
4043,1338297,5
4043,2381782,5
4043,1060026,5
4043,2638913,4
4043,261133,3
4043,611360,3
4043,347527,4
4043,589454,2
4043,2374376,1
4043,1124404,3
4043,77661,4
4043,709197,4
4043,468602,3
4043,166198,5
4043,1073396,5
4043,2485978,4
4043,1905349,4
4043,2487221,5
4043,720022,3
4043,586136,3
4043,2510880,4
4043,2266421,4
4043,962072,4
4043,1079182,4
4043,2534058,5
4043,1214691,4
4043,1102004,3
4043,1089375,4
4043,1003757,4
4043,534852,4
4043,244957,4
4043,2024696,3
4043,2474295,4
4043,1881368,2
4043,1342705,4
4043,686954,3
4043,1487428,4
4043,1581889,2
4043,1875702,3
4043,2578577,5
4043,379584,3
4043,2434890,3
4043,2300643,4
4043,1912472,5
4043,905922,4
4043,620741,4
4043,2087695,2
4043,2387734,3
4043,1273176,3
4043,46011,4
4043,994396,4
4043,1776744,5
4043,383337,1
4043,1480610,2
4043,2437408,5
4043,1413686,4
4043,594275,5
4043,364280,4
4043,1497344,4
4043,631732,4
4043,2322109,3
4043,1920832,2
4043,1701781,3
4043,206817,2
4043,2345097,5
4043,1829425,3
4043,529270,5
4043,2228116,3
4043,139725,4
4043,2482191,5
4043,1921305,3
4043,96421,3
4043,2365842,5
4043,1888505,5
4043,1308812,4
4043,2452034,4
4043,444085,3
4043,2420442,3
4043,1354209,5
4043,631075,3
4043,831704,4
4043,140844,4
4043,244795,3
4043,2258079,4
4043,2503417,5
4043,1297097,5
4043,572851,3
4043,970968,2
4043,1129100,3
4043,2579460,2
4043,1424428,4
4043,1772141,2
4043,865933,3
4043,1360865,5
4043,1417402,4
4043,867394,2
4043,883118,1
4043,669513,4
4043,2634822,4
4043,842446,3
4043,843856,3
4043,1280717,4
4043,845941,4
4043,338127,5
4043,2112235,1
4043,1741290,3
4043,2527928,4
4043,81414,4
4043,1406277,4
4043,41581,4
4043,2644945,4
4043,1761084,3
4043,665526,4
4043,2446682,3
4043,1503613,5
4043,86681,4
4043,1683821,4
4043,859544,4
4043,31595,2
4043,752756,4
4043,685607,5
4043,840131,4
4043,396731,1
4043,2443086,4
4043,1285431,5
4043,1318721,3
4043,2405235,4
4043,1709396,5
4043,950962,5
4043,2003866,4
4043,1001654,5
4043,2336688,3
4043,2240255,4
4043,1747983,2
4043,971434,4
4043,735296,5
4043,416884,4
4043,1042619,3
4043,1415596,3
4043,1870133,5
4043,2032679,3
4043,1591100,4
4043,987455,3
4043,1663395,4
4043,1732871,3
4043,1085429,3
4043,190446,4
4043,277090,2
4043,2096356,4
4043,1488616,4
4043,2571211,3
4043,2291875,2
4043,719980,4
4043,962097,3
4043,467885,3
4043,2134293,4
4043,2636126,3
4043,2412225,3
4043,805847,4
4043,1704311,3
4043,1668220,2
4043,1275127,4
4043,1969156,3
4043,58864,3
4043,201009,4
4043,2462682,5
4043,867430,5
4043,2239460,2
4043,1794623,1
4043,2159454,2
4043,636085,4
4043,502588,5
4043,1546531,4
4043,482951,4
4043,792466,4
4043,2593501,4
4043,817950,5
4043,2409353,4
4043,1476912,4
4043,2270041,3
4043,1004459,4
4043,1506834,4
4043,1881613,4
4043,1261985,4
4043,2429072,4
4043,2265007,5
4043,1310778,3
4043,1906963,4
4043,362932,3
4043,2272850,4
4043,444111,3
4043,2423546,1
4043,408537,3
4043,738430,5
4043,1880596,3
4043,1886235,4
4043,2117708,4
4043,2517942,3
4043,2166367,4
4043,1465286,5
4043,2108784,3
4043,283831,4
4043,2405523,3
4043,1979887,3
4043,648350,4
4043,1020214,4
4043,1352501,5
4043,258705,4
4043,2646207,4
4043,782663,3
4043,2003379,3
4043,104571,1
4043,423567,4
4043,1714546,3
4043,353435,3
4043,1644608,5
4043,2126215,4
4043,292209,3
4043,647669,3
4043,744715,4
4043,1643677,4
4043,705075,3
4043,2582878,5
4043,2521425,2
4043,1028414,2
4043,1292605,3
4043,1872708,3
4043,795473,1
4043,1213725,4
4043,596679,4
4043,1494983,3
4043,661096,4
4043,535397,2
4043,592387,2
4043,1755126,3
4043,1872120,4
4043,1326204,4
4043,39030,4
4043,1891929,3
4043,23427,4
4043,1823129,3
4043,270806,3
4043,379371,4
4043,404815,2
4043,551943,3
4043,2524129,1
4043,1707062,3
4043,489171,4
4043,817584,4
4043,1161358,5
4043,1648289,4
4043,1449277,3
4043,734710,3
4043,470226,5
4043,2063626,5
4043,572279,3
4043,2611714,3
4043,1182812,2
4043,2180090,3
4043,74439,5
4043,145082,4
4043,1601284,3
4043,1369104,3
4043,1892175,5
4043,2470148,4
4043,2611773,3
4043,2105335,3
4043,1102364,5
4043,2357696,4
4043,1338491,4
4043,2051234,4
4043,2060123,5
4043,2363842,3
4043,2142137,5
4043,1264995,4
4043,2045518,4
