13384,10202,3
13384,1487705,5
13384,1250087,4
13384,1489967,4
13384,11734,4
13384,380693,4
13384,508609,4
13384,762108,4
13384,2559097,5
13384,2501806,5
13384,2485887,3
13384,2586498,5
13384,382138,3
13384,226147,3
13384,301019,4
13384,46222,4
13384,936533,3
13384,1043718,5
13384,1469211,3
13384,123131,5
13384,983896,5
13384,963009,3
13384,57740,3
13384,311611,4
13384,2459246,4
13384,193054,5
13384,1264449,3
13384,1804978,4
13384,850523,3
13384,1082078,5
13384,565710,4
13384,1917490,3
13384,2584341,4
13384,721152,3
13384,1919690,4
13384,2278112,5
13384,2646468,3
13384,761364,2
13384,1649981,5
13384,171096,3
13384,2363586,5
13384,2366086,3
13384,1934560,5
13384,90940,3
13384,69732,4
13384,770268,1
13384,400554,4
13384,2163994,3
13384,2553296,3
13384,1601861,4
13384,2468330,4
13384,535380,5
13395,32966,1
13395,1967061,4
13395,1101580,3
13395,1709921,2
13395,1113380,5
13395,2396772,2
13395,2457659,2
13395,2135683,4
13395,1664010,4
13395,536015,2
13395,596194,4
13395,2319476,4
13395,246563,5
13395,1034831,4
13395,2007352,3
13395,1777958,4
13395,1713708,3
13395,515436,5
13397,239167,1
13397,2261763,1
13397,2635382,2
13397,2183036,4
13397,428653,5
13397,596620,1
13397,1469648,1
13397,2604442,2
13397,1664010,2
13397,882300,1
13397,2019240,2
13397,1816884,1
13397,1749017,5
13397,2128506,1
13397,1224136,2
13397,315561,2
13397,2118461,2
13397,504385,2
13397,1108339,1
13397,2096807,1
13397,684648,3
13412,2173336,4
13412,2492142,4
13412,139053,4
13412,1224344,4
13412,2066772,4
13412,487119,3
13412,1744889,4
13412,1990962,2
13412,2497047,2
13412,2031561,3
13412,2573579,5
13412,379558,3
13412,209202,5
13412,2433426,5
13412,1828719,4
13412,1107322,4
13412,1242432,3
13412,1765193,3
13412,1907667,4
13412,1486704,4
13412,1091832,5
13412,1464366,3
13412,998671,4
13412,2376593,3
13412,66358,4
13412,802657,5
13412,2451053,4
13412,1320899,5
13412,962487,5
13412,209487,5
13412,1661229,5
13412,359752,4
13412,789493,3
13412,991817,3
13412,1086736,5
13412,387828,5
13412,1200637,4
13412,461110,2
13412,408856,3
13412,578019,5
13412,1598877,5
13412,989704,3
13412,1041552,4
13412,79519,3
13412,619272,5
13412,574843,4
13412,247687,4
13412,1242757,4
13412,2245579,4
13412,588036,4
13412,475662,4
13412,1164637,4
13412,843583,5
13412,1539341,2
13412,2122978,3
13412,885929,3
13412,1981952,5
13412,2297560,4
13412,2204961,4
13412,565596,4
13412,2174905,5
13412,618759,5
13412,767972,3
13412,1990305,2
13412,2618501,5
13412,429382,4
13412,228118,5
13412,2292389,2
13412,52681,5
13412,1978307,4
13412,564686,5
13412,2487269,4
13412,932596,2
13412,268359,4
13412,1791306,4
13412,805106,1
13412,31508,3
13412,1045206,4
13412,2064672,5
13412,172613,5
13412,2393632,4
13412,2494829,3
13412,387426,4
13412,2312349,5
13412,2020735,3
13412,388547,4
13412,41179,5
13412,515002,4
13412,1867400,4
13412,2398831,4
13412,1983762,5
13412,119287,3
13412,397077,3
13412,827478,2
13412,1967061,4
13412,1821073,4
13412,1324302,4
13412,2374999,4
13412,570932,3
13412,1102237,4
13412,751511,4
13412,1891070,3
13412,281396,3
13412,2244136,4
13412,2387293,5
13412,1331299,4
13412,1221365,3
13412,864430,4
13412,415415,2
13412,1671727,4
13412,1959265,4
13412,1977959,4
13412,1555742,5
13412,2068688,4
13412,452192,4
13412,740724,4
13412,2275792,3
13412,1268452,2
13412,152285,3
13412,2138959,3
13412,85663,3
13412,483483,4
13412,652356,4
13412,2344186,5
13412,360830,2
13412,794275,5
13412,773977,3
13412,2628653,5
13412,1273082,5
13412,845136,4
13412,2176918,5
13412,2000923,4
13412,2267906,5
13412,475351,4
13412,1378970,4
13412,2459804,4
13412,1697482,4
13412,87878,4
13412,2091892,4
13412,206809,5
13412,1998055,5
13412,769782,3
13412,200684,4
13412,1820994,5
13412,16386,3
13412,1311690,4
13412,2251004,3
13412,287825,2
13412,1736422,4
13412,1094998,5
13412,551303,3
13412,212806,5
13412,1041757,5
13412,1538548,5
13412,118989,2
13412,1865786,4
13412,205094,4
13412,2294267,4
13412,1694467,5
13412,2442878,4
13412,101035,4
13412,1249686,4
13412,1946921,5
13412,1384102,4
13412,1520631,5
13412,969673,4
13412,1668694,3
13412,2264352,3
13412,150517,4
13412,2097995,4
13412,530995,5
13412,508136,1
13412,2497618,5
13412,1030566,5
13412,1593395,3
13412,1592062,5
13412,510044,4
13412,1541892,4
13412,1500364,4
13412,2086782,4
13412,1222851,4
13412,319003,5
13412,1241896,4
13412,88322,2
13412,2083513,5
13412,59808,3
13412,2312439,3
13412,771805,5
13412,2003673,4
13412,2051392,4
13412,2228796,4
13412,1507128,4
13412,337785,4
13412,1109326,4
13412,1100551,3
13412,2431565,3
13412,1193999,4
13412,2284743,4
13412,870496,4
13412,566948,5
13412,2475539,3
13412,112519,3
13412,62996,2
13412,1790242,5
13412,1763105,3
13412,2330663,5
13412,367432,5
13412,1226576,4
13412,1365776,5
13412,1902261,4
13412,1461646,5
13412,1360551,2
13412,2421051,3
13412,770296,4
13412,287439,4
13412,114904,3
13412,670950,5
13412,481710,4
13412,1356352,5
13412,1095409,3
13412,1267286,4
13412,1818911,4
13412,2060632,4
13412,1837473,4
13412,2148546,5
13412,2041435,4
13412,1026298,5
13412,103233,5
13412,1049881,5
13412,1327492,5
13412,1355097,3
13412,1308624,4
13412,2606262,4
13412,1233010,5
13412,1036009,4
13412,601955,5
13412,98100,3
13412,2487958,4
13412,482160,3
13412,645968,3
13412,290916,1
13412,1581300,5
13412,584221,4
13412,448959,3
13412,2597215,3
13412,1586699,4
13412,417997,3
13412,1498882,5
13412,2184318,5
13412,2121379,3
13412,22785,3
13412,2154979,5
13412,191949,4
13412,242429,3
13412,2181980,4
13412,2186436,3
13412,2472738,2
13412,809211,3
13412,1035203,5
13412,2265270,5
13412,337860,3
13412,479779,3
13412,553174,3
13412,2583156,2
13412,1469354,3
13412,483077,4
13412,1880763,4
13412,272053,4
13412,1571661,5
13412,1681133,4
13412,2193054,4
13412,363833,5
13412,1313550,4
13412,438699,5
13412,1158715,4
13412,95851,5
13412,485919,5
13412,2478308,5
13412,1719590,4
